172,0.00060484
173,0.00060484
174,0.00060484
175,0.00060484
176,0.00060484
177,0.00060484
178,0.00060484
179,0.00060484
180,0.00060484
181,0.00060484
182,0.00060484
183,0.00060484
184,0.00060484
185,0.00060484
186,0.00060484
187,0.00060484
188,0.00060484
189,0.00060484
190,0.00060484
191,0.00060484
192,0.00060484
193,0.00060484
194,0.00060484
195,0.00060484
196,0.00060484
197,0.00060484
198,0.00062226
199,0.00060484
200,0.00060484
201,0.00060484
202,0.00060484
203,0.00060484
204,0.00062042
205,0.00062042
206,0.00062042
207,0.00060484
208,0.00060484
209,0.00060484
210,0.00060484
211,0.00060484
212,0.00060484
213,0.00064488
214,0.00062042
215,0.00062042
216,0.00060484
217,0.00060484
218,0.00062042
219,0.00060484
220,0.00062042
221,0.00062042
222,0.00062042
223,0.00060484
224,0.00060484
225,0.00060484
226,0.00060484
227,0.00060484
228,0.00060484
229,0.00060484
230,0.00060484
231,0.00060484
232,0.00060484
233,0.00060484
234,0.00060484
235,0.00060484
236,0.00060484
237,0.00060484
238,0.00064959
239,0.00067537
240,0.00060484
241,0.00064516
242,0.00060484
243,0.00060484
244,0.00060484
245,0.00062032
246,0.00060484
247,0.00060484
248,0.00061708
249,0.0006226
250,0.00060484
251,0.00060484
252,0.00060484
253,0.0017653
254,0.00060484
255,0.00060484
256,0.00060484
257,0.00060484
258,0.00060484
259,0.00060484
260,0.00060484
261,0.00063978
262,0.00060484
263,0.00060484
264,0.00060484
265,0.00065994
266,0.00060484
267,0.00060484
268,0.00060484
269,0.00060484
270,0.00060484
271,0.00060484
272,0.00060484
273,0.00060484
274,0.00060484
275,0.00060484
276,0.00060484
277,0.00060484
278,0.00062338
279,0.00062226
280,0.00062226
281,0.00062338
282,0.00063942
283,0.00062226
284,0.00064767
285,0.00060484
286,0.00060484
287,0.000625
288,0.00060484
289,0.00060484
290,0.00060484
291,0.00060484
292,0.00060484
293,0.00060484
294,0.00060484
295,0.00060484
296,0.0006226
297,0.00060484
298,0.00060484
299,0.00060484
300,0.00060484
301,0.00060484
302,0.00060484
303,0.00060484
304,0.00060484
305,0.00060484
306,0.00060484
307,0.00060484
308,0.00060484
309,0.00060484
310,0.000625
311,0.00060484
312,0.00060484
313,0.00060484
314,0.00060484
315,0.00060484
316,0.00060484
317,0.00060484
318,0.00060484
319,0.00060484
320,0.00060484
321,0.00060484
322,0.00060484
323,0.00060484
324,0.00062959
325,0.00060484
326,0.00060484
327,0.00060484
328,0.00061978
329,0.00060484
330,0.00060484
331,0.00060484
332,0.00060484
333,0.00060484
334,0.00060484
335,0.0017351
336,0.00063924
337,0.00062338
338,0.00060484
339,0.00060484
340,0.00065435
341,0.00060484
342,0.00060484
343,0.00060484
344,0.00060484
345,0.00060484
346,0.0006569
347,0.00060484
348,0.00060484
349,0.00060484
350,0.00060484
351,0.00060484
352,0.00060484
353,0.00060484
354,0.00060484
355,0.00060484
356,0.00060484
357,0.00062016
358,0.00069292
359,0.00060484
360,0.00060484
361,0.00060484
362,0.00060484
363,0.00060484
364,0.00062273
365,0.00060484
366,0.00060484
367,0.00060484
368,0.00060484
369,0.00060484
370,0.00060484
371,0.00065842
372,0.00063073
373,0.00064959
374,0.00064516
375,0.00061289
376,0.0017742
377,0.00068891
378,0.00065266
379,0.00065615
380,0.00063565
381,0.0016442
382,0.00064924
383,0.00062016
384,0.00065602
385,0.00065602
386,0.00060484
387,0.00060484
388,0.000625
389,0.00060484
390,0.00060484
391,0.00060484
392,0.00060484
393,0.00060484
394,0.00060484
395,0.00069824
396,0.00060484
397,0.00060484
398,0.00060484
399,0.00069577
400,0.00062042
401,0.00062042
402,0.00062226
403,0.00062226
404,0.00062042
405,0.00062042
406,0.00062042
407,0.00062402
408,0.00062042
409,0.00062042
410,0.00062042
411,0.00062042
412,0.00062042
413,0.00062042
414,0.00062042
415,0.00064959
416,0.00062042
417,0.00062042
418,0.00060484
419,0.00060484
420,0.00060484
421,0.0007476
422,0.00060484
423,0.00060484
424,0.00060484
425,0.00060484
426,0.00060484
427,0.00060484
428,0.00060484
429,0.0006226
430,0.00062799
431,0.00062077
432,0.00060484
433,0.00062077
434,0.0006226
435,0.00062077
436,0.00062077
437,0.00062717
438,0.00062042
439,0.00060484
440,0.00060484
441,0.00060484
442,0.00060484
443,0.00060484
444,0.00062921
445,0.00060484
446,0.00060484
447,0.00060484
448,0.00060484
449,0.00064275
450,0.00080458
451,0.00060484
452,0.00065334
453,0.00070078
454,0.00062305
455,0.00062348
456,0.0006238
457,0.00062781
458,0.00062348
459,0.00062402
460,0.00062348
461,0.00064661
462,0.00064699
463,0.0006276
464,0.00060484
465,0.00063651
466,0.00060484
467,0.00060484
468,0.00060484
469,0.00060484
470,0.00062016
471,0.00063862
472,0.00064017
473,0.00060484
474,0.00060484
475,0.00060484
476,0.00060484
477,0.00060484
478,0.00060484
479,0.00060484
480,0.00060484
481,0.0017155
482,0.00062042
483,0.00064002
484,0.00064903
485,0.00062402
486,0.00062042
487,0.0016862
488,0.0016442
489,0.00062042
490,0.00062042
491,0.00062042
492,0.00065437
493,0.00062042
494,0.00062042
495,0.00062042
496,0.00062042
